Time [sec],Acceleration [cm/sec2]
14.66,-0.02198
14.67,-0.09529
14.68,0.04059
14.69,0.10064
14.7,-0.21701
14.71,-0.16348
14.72,0.08496
14.73,-0.03294
14.74,-0.06291
14.75,0.34214
14.76,0.33179
14.77,-0.10874
14.78,0.09413
14.79,0.02068
14.8,-0.6023
14.81,-0.26357
14.82,0.04147
14.83,-0.25979
14.84,0.06776
14.85,0.29093
14.86,0.2844
14.87,0.52304
14.88,0.16236
14.89,-0.02268
14.9,0.26803
14.91,-0.08612
14.92,-0.37125
14.93,-0.17321
14.94,-0.00666
14.95,0.1003
14.96,0.01208
14.97,0.15332
14.98,0.21529
14.99,-0.28506
15,-0.17794
15.01,0.17462
15.02,0.07932
15.03,0.42978
15.04,0.51615
15.05,0.21685
15.06,0.31155
15.07,-0.24029
15.08,-0.87503
15.09,-0.41085
15.1,0.13779
15.11,0.30792
15.12,0.23039
15.13,-0.13859
15.14,-0.4489
15.15,-0.45676
15.16,-0.00951
15.17,0.39316
15.18,0.26389
15.19,0.27684
15.2,0.51559
15.21,0.47992
15.22,0.38906
15.23,0.17666
15.24,-0.13019
15.25,-0.10051
15.26,0.04855
15.27,0.06646
15.28,-0.22007
15.29,-0.58035
15.3,-0.25264
15.31,0.08117
15.32,-0.18208
15.33,-0.0198
15.34,0.15082
15.35,-0.35568
15.36,-0.17466
15.37,0.28505
15.38,-0.39855
15.39,-0.67585
15.4,0.1784
15.41,0.46254
15.42,0.13251
15.43,0.03354
15.44,-0.15701
15.45,-0.39308
15.46,-0.21695
15.47,0.0283
15.48,0.0273
15.49,-0.23409
15.5,-0.45205
15.51,-0.08076
15.52,0.17299
15.53,0.01839
15.54,0.04418
15.55,-0.27286
15.56,-0.3537
15.57,0.19693
15.58,0.02838
15.59,-0.0731
15.6,0.39099
15.61,0.13371
15.62,-0.00213
15.63,0.17196
15.64,-0.22109
15.65,0.01365
15.66,0.59496
15.67,0.36301
15.68,0.23031
15.69,0.15425
15.7,-0.17743
15.71,-0.0327
15.72,0.18511
15.73,0.1042
15.74,0.03367
15.75,-0.20115
15.76,-0.43605
15.77,-0.1794
15.78,0.16147
15.79,-0.01589
15.8,-0.01855
15.81,0.47729
15.82,0.32893
15.83,-0.24221
15.84,-0.08041
15.85,0.2763
15.86,0.17469
15.87,0.12637
15.88,0.22543
15.89,-0.07139
15.9,-0.44157
15.91,-0.30579
15.92,-0.09384
15.93,-0.07923
15.94,-0.03224
15.95,-0.03037
15.96,-0.25825
15.97,-0.4008
15.98,-0.01346
15.99,0.2497
16,-0.07123
16.01,-0.19162
16.02,-0.16467
16.03,-0.19367
16.04,0.44261
16.05,0.89339
16.06,0.29445
16.07,-0.08823
16.08,-0.24997
16.09,-0.69727
16.1,-0.52757
16.11,-0.14337
16.12,-0.09867
16.13,0.05226
16.14,-0.12652
16.15,-0.49948
16.16,-0.09992
16.17,0.35055
16.18,0.05599
16.19,0.04888
16.2,0.10562
16.21,-0.43136
16.22,-0.16323
16.23,0.46774
16.24,0.14987
16.25,-0.17261
16.26,-0.15994
16.27,0.23671
16.28,0.6428
16.29,0.12192
16.3,0.14386
16.31,0.77009
16.32,0.30626
16.33,-0.07972
16.34,-0.11805
16.35,-0.71287
16.36,-0.67858
16.37,-0.01495
16.38,0.29609
16.39,0.57941
16.4,0.72664
16.41,0.44573
16.42,-0.04922
16.43,-0.66024
16.44,-0.68018
16.45,0.20088
16.46,0.83459
16.47,0.66141
16.48,0.37276
16.49,0.37269
16.5,0.04159
16.51,-0.78106
16.52,-1.03812
16.53,-0.73567
16.54,-0.29643
16.55,0.57131
16.56,0.92288
16.57,0.42549
16.58,0.22297
16.59,0.03632
16.6,-0.42684
16.61,-0.41944
16.62,-0.28712
16.63,-0.30597
16.64,-0.06662
16.65,-0.03372
16.66,-0.15294
16.67,0.14516
16.68,0.30709
16.69,0.05169
16.7,-0.35326
16.71,-0.67482
16.72,-0.45321
16.73,-0.08385
16.74,0.14271
16.75,0.68061
16.76,0.69886
16.77,-0.05912
16.78,-0.3422
16.79,-0.23756
16.8,-0.02375
16.81,0.21264
16.82,-0.07114
16.83,-0.15666
16.84,-0.14097
16.85,-0.34565
16.86,0.26116
16.87,0.49432
16.88,0.00676
16.89,0.39262
16.9,0.28661
16.91,-0.41696
16.92,-0.09398
16.93,-0.142
16.94,-0.57687
16.95,-0.0993
16.96,0.02365
16.97,-0.22476
16.98,0.26862
16.99,0.53329
17,0.07087
17.01,-0.15278
17.02,0.09166
17.03,0.15625
17.04,-0.14269
17.05,-0.2874
17.06,-0.13372
17.07,0.12586
17.08,0.37035
17.09,0.27209
17.1,-0.11513
17.11,-0.32799
17.12,-0.22825
17.13,0.0015
17.14,0.10625
17.15,0.06518
17.16,0.03172
17.17,-0.00063
17.18,-0.00231
17.19,0.10547
17.2,0.1031
17.21,-0.0666
17.22,-0.00568
17.23,0.2129
17.24,0.14974
17.25,-0.03959
17.26,-0.07214
17.27,-0.03968
17.28,-0.02677
17.29,-0.01092
17.3,-0.00131
17.31,-0.04858
17.32,-0.07517
17.33,0.02053
17.34,0.069
17.35,0.00614
17.36,0.00468
17.37,0.01546
17.38,-0.03159
17.39,-0.02907
17.4,0.00683
17.41,0.01124
17.42,0.00726
17.43,0.00285
17.44,0.00144
17.45,0.00591
17.46,0.00052
17.47,-0.00557
17.48,-0.00009
17.49,0.00385
17.5,-0.00002
17.51,-0.00274
17.52,-0.00126
17.53,-0.00065
17.54,-0.00241
17.55,-0.00321
17.56,-0.00228
17.57,-0.0019
17.58,-0.00236
17.59,-0.00258
17.6,-0.00269
17.61,-0.00288
17.62,-0.00307
17.63,-0.00342
17.64,-0.00372
17.65,-0.00384
17.66,-0.00393
17.67,-0.00405
17.68,-0.00416
17.69,-0.00427
17.7,-0.00436
17.71,-0.00445
17.72,-0.00452
17.73,-0.00458
17.74,-0.00464
17.75,-0.00469
17.76,-0.00473
